000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000030	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000005	0
000005	0
000005	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000000	0
000010	0
000010	0
000010	0
000010	0
000010	0
000010	0
000010	0
000015	1
000075	1
000090	1
000105	2
000120	2
000135	2
000150	3
000160	3
000160	4
000175	4
000185	4
000195	5
000205	5
000205	5
000215	6
000225	6
000235	6
000245	7
000250	7
000250	8
000265	8
000270	8
000280	8
000285	9
000290	9
000290	10
000295	10
000305	10
000310	11
000315	11
000315	12
000325	12
000335	13
000340	13
000350	14
000365	14
000375	14
000375	15
000385	15
000400	16
000410	16
000410	16
000410	17
000425	17
000430	18
000435	18
000440	18
000445	19
000445	19
000445	19
000450	20
000450	20
000455	20
000455	21
000455	21
000460	22
000460	22
000465	22
000465	23
000465	23
000465	23
000470	24
000470	24
000470	25
000470	25
000475	25
000475	26
000480	26
000480	27
000485	27
000485	28
000485	28
000485	28
000490	29
000490	29
000490	30
000495	31
000495	31
000495	31
000495	32
000500	32
000505	32
000505	33
000510	33
000510	33
000515	34
000515	34
000515	34
000520	35
000520	35
000525	36
000530	36
000530	36
000530	37
000535	37
000535	38
000540	38
000545	38
000545	39
000545	39
000555	40
000560	40
000570	40
000575	41
000575	41
000590	41
000600	42
000615	42
000625	42
000625	43
000640	43
000655	43
000670	44
000690	44
000705	44
000705	44
000720	45
000735	45
000745	45
000755	45
000755	46
000770	46
000785	46
000800	46
000810	46
000810	46
000835	47
000835	47
000850	47
000875	47
000885	47
000890	47
000890	47
000900	47
000900	47
000905	47
000905	47
000905	47
000905	47
000905	47
000910	47
000910	47
000910	48
000910	48
000915	48
000915	48
000920	48
000925	48
000925	48
000925	48
000930	48
000935	48
000935	48
000940	48
000940	48
000940	48
000945	48
000950	48
000950	48
000955	48
000955	48
000955	48
000960	48
000965	48
000965	48
000970	48
000970	48
000970	48
000975	48
000975	48
000980	48
000985	48
000985	48
000985	48
000990	48
000990	48
000995	48
000995	48
000995	48
000995	48
001000	48
001000	48
001005	48
001005	48
001005	48
001010	48
001010	48
001010	48
001015	48
001015	48
001015	48
001015	48
001020	48
001020	48
001025	48
001025	48
001030	48
001030	48
001030	48
001030	48
001030	48
001030	49
001030	49
001035	49
001040	49
001045	49
001045	49
001045	49
001050	49
001050	49
001050	49
001055	49
001055	49
001055	49
001055	49
001060	49
001060	49
001060	49
001065	49
001065	49
001065	49
001070	49
001070	49
001070	49
001075	49
001075	49
001080	49
001080	49
001085	49
001085	49
001090	49
001090	49
001095	49
001095	49
001095	49
001095	49
001100	49
001100	49
001100	49
001100	49
001105	49
001105	49
001105	49
001110	49
001110	49
001110	49
001110	49
001115	49
001115	49
001115	49
001115	49
001115	49
001120	49
001120	49
001120	49
001125	49
001125	49
001125	49
001125	49
001130	49
001130	49
001130	49
001130	49
001135	49
001135	49
001135	49
001140	49
001140	49
001140	49
001140	49
001140	49
001145	49
001145	49
001145	49
001145	49
001145	49
001145	49
001145	49
001145	49
001145	49
001145	49
001145	49
001145	49
001145	49
001145	49
001145	49
001145	49
001145	49
001145	49
001145	49
001145	49
001145	49
001145	49
001145	49
001145	49
001145	49
001145	49
001145	49
001145	49
001145	49
001145	49
001145	49
001145	49
001145	49
001150	49
001150	49
001150	49
001150	49
001150	49
001150	49
001150	49
001150	49
001150	49
001150	49
001150	49
001150	49
001150	49
001150	49
001150	49
001150	49
001150	49
001150	49
001150	49
001150	49
001150	49
001150	49
001150	49
001150	49
001150	49
001150	49
001150	49
001150	49
001150	49
001150	49
001150	49
001150	49
001150	49
001150	49
001155	49
001155	49
001155	49
001155	49
001155	49
001155	49
001155	49
001155	49
001155	49
001155	49
001155	49
001155	49
001155	49
001155	49
001155	49
001155	49
001155	49
001155	49
001155	49
001155	49
001155	49
001155	49
001155	49
001155	49
001155	49
001155	49
001155	49
001155	49
001155	49
001155	49
001155	49
001155	49
001155	49
001155	49
001155	49
001155	49
001155	49
001155	49
001155	49
001155	49
001155	49
001155	49
001155	49
001155	49
001155	49
001155	49
001155	49
001155	49
001155	49
001155	49
001155	49
001155	49
001155	49
001155	49
001155	49
001160	49
001160	49
001160	49
001160	49
001160	49
001160	49
001160	49
001160	49
001160	49
001160	49
001160	49
001160	49
001160	49
001160	49
001160	49
001160	49
001160	49
001160	49
001160	49
001160	49
001160	49
001160	49
001160	49
001165	49
001165	49
001165	49
001165	49
001165	49
001165	49
001165	49
001165	49
001165	49
001165	49
001165	49
001165	49
001165	49
001165	49
001165	49
001165	49
001165	49
001165	49
001170	49
001170	49
001170	49
001170	49
001170	49
001170	49
001170	49
001170	49
001170	49
001170	49
001170	49
001170	49
001170	49
001170	49
001170	49
001170	49
001170	49
001170	49
001170	49
001170	49
001170	49
001170	49
001170	49
001170	49
001170	49
001170	49
001170	49
001170	49
001170	49
001175	49
001175	49
001175	49
001175	49
001175	49
001175	49
001175	49
001175	49
001175	49
001175	49
001175	49
001175	49
001175	49
001175	49
001175	49
001180	49
001180	49
001180	49
001180	49
001180	49
001180	49
001180	49
001180	49
001180	49
001180	49
001180	49
001180	49
001180	49
001180	49
001180	49
001180	49
001185	49
001185	49
001185	49
001185	49
001185	49
001185	49
001185	49
001185	49
001185	49
001185	49
001185	49
001185	49
001185	49
001185	49
001185	49
001185	49
001190	49
001190	49
001190	49
001190	49
001190	49
001190	49
001190	49
001190	49
001190	49
001190	49
001190	49
001190	49
001190	49
001190	49
001195	49
001195	49
001195	49
001195	49
001195	49
001195	49
001200	49
001200	49
001200	49
001200	49
001200	49
001200	49
001205	49
001205	49
001205	49
001210	49
001210	49
001210	49
001215	49
001215	49
001220	49
001220	49
001220	49
001225	49
