Izvestaj o ispitivanju materijala u mehanickoj laboratoriji 

OPŠTI PODACI
Operator : S.Stevanovic 
Br. zb. izveštaja : 21.07.2020
Br. uzorka : 400/1
Šarža : 400
Radni nalog : 
Naručilac : livnica

USLOVI ISPITIVANJA
Standard : SRPS EN 
Metoda : B
Standard za n : 
Mašina : P20 SSSR
Temperatura : 20
Ekstenziometar : NE

MATERIJAL ISPITIVANJA
Proizvodjač : 
Dobavljač : LIVNICA
Polazni kvalitet : g22
Nazivna debljina : 
Način prerade : Vučeni

EPRUVETA
Oblik : Neobradjena
Tip : Proporcionalna
k : 5.65
Vrsta epruvete : Kružni
S0 : 78.54
L0 : 50
Lc : 61.81

POLOŽAJ EPRUVETE U ODNOSU NA
Pravac valjanja : 
Širina trake : 
Dužina trake : 500 m


Napomena : 


Broj zapisa :  
Sila	a   
001194	2352
001194	2353
001194	2356
	2357
001194	2359
001194	2360
001194	2361
94	2363
94	2364
001194	2366
001194	2367
001194	2369
001194	2370
001196	2371
001196	2373
001196	2374
001196	2376
001196	2377
001196	2379
	2380
001196	2381
001196	2383
001196	2384
001196	2383
001196	2383
001194	2385
001194	2386
001194	2385
001194	2385
001194	2387
001194	2389
001194	2391
001194	2395
4	2397
001194	2398
001194	2399
001194	2401
1194	2402
001194	2403
001194	2405
001194	2406
001194	2408
001194	2409
001194	2410
	2412
001194	2413
001196	2414
001196	2416
001196	2417
001196	2419
001196	2420
001196	2421
001196	2423
001196	2423
001198	2422
001198	2423
001198	2424
001198	2424
001198	2423
001198	2423
8	2422
001198	2424
001198	2425
001198	2426
001198	2428
198	2429
001198	2430
001198	2432
001198	2433
001198	2435
001198	2436
001198	2438
001198	2439
001198	2441
001198	2442
001196	2444
96	2445
96	2447
001196	2448
001196	2449
001196	2451
1196	2453
001194	2454
001194	2455
001194	2457
001194	2458
001194	2459
001194	2461
	2462
001194	2464
001194	2465
001194	2466
001194	2468
194	2469
001194	2470
001196	2472
001196	2473
01196	2475
01196	2475
001196	2474
001196	2475
001196	2476
001196	2477
001196	2479
6	2480
6	2481
001196	2483
001196	2483
001198	2482
198	2483
001198	2484
001198	2486
001198	2487
001198	2489
001198	2492
001198	2493
001198	2494
001198	2496
001198	2497
98	2498
98	2500
001198	2501
001198	2502
001198	2504
1198	2505
001198	2507
001198	2508
001198	2509
001198	2511
001198	2512
001198	2514
	2516
001198	2517
001198	2518
001198	2520
001198	2521
001198	2524
001198	2526
001198	2527
001198	2529
01198	2531
001200	2532
001200	2533
001200	2535
001200	2537
001198	2538
8	2540
8	2541
001198	2543
001198	2546
1198	2548
001198	2549
001198	2551
001198	2552
001198	2553
001198	2555
001198	2557
	2558
001198	2560
001198	2561
001198	2563
001198	2565
98	2566
001196	2565
001196	2565
001196	2567
01196	2569
001196	2570
001196	2572
001196	2573
001196	2575
001196	2576
001196	2577
001196	2580
001196	2581
001196	2582
001196	2584
001196	2585
196	2587
001196	2588
001196	2592
001196	2593
001196	2595
001196	2596
001196	2598
001196	2600
001196	2601
001196	2603
001196	2604
001194	2606
001194	2608
001194	2609
001194	2611
1194	2612
001194	2614
001192	2616
001192	2617
001192	2618
001192	2620
001192	2621
	2623
	2624
001192	2626
001192	2627
001194	2629
94	2630
001194	2632
001194	2633
001194	2634
001194	2635
001194	2637
001194	2638
001194	2639
001194	2641
001194	2642
001194	2643
4	2645
001194	2647
001194	2649
001194	2650
194	2651
001194	2652
001194	2654
001194	2655
001194	2656
001194	2658
001196	2659
001196	2660
001196	2661
001196	2663
001196	2664
001196	2665
001196	2667
001198	2668
001198	2670
001198	2671
1198	2673
001198	2674
001198	2675
001198	2677
001198	2678
001198	2680
001198	2681
	2682
001198	2684
001198	2685
001200	2687
001200	2688
00	2689
001200	2692
001200	2695
01200	2696
001200	2697
001200	2700
001200	2701
001200	2703
001200	2704
001200	2705
001200	2707
001200	2708
001200	2709
001200	2712
001200	2714
001200	2715
001200	2717
001200	2718
001200	2720
001200	2721
001200	2723
001200	2724
001200	2725
001200	2727
00	2728
001200	2729
001198	2731
1198	2735
1198	2735
001198	2736
001198	2737
001198	2738
001198	2740
001196	2741
001196	2743
001196	2744
001196	2744
001196	2743
001196	2745
001194	2746
194	2748
001194	2749
001194	2750
001194	2752
001194	2752
01194	2751
001192	2752
001192	2753
001192	2755
001192	2756
001192	2757
001192	2756
2	2757
001190	2758
001190	2760
001190	2761
001190	2762
001190	2764
001190	2765
001190	2767
001188	2768
001188	2770
001188	2771
001188	2773
001188	2774
001186	2776
001186	2777
001186	2778
001186	2780
001184	2781
001184	2783
001184	2785
01184	2787
001184	2789
001184	2790
001184	2792
001182	2793
001182	2795
001182	2796
001182	2798
001182	2800
001182	2801
001182	2803
180	2804
180	2806
001180	2807
001180	2809
001180	2810
01178	2812
001178	2813
001178	2815
001178	2817
001178	2818
001178	2820
001176	2821
6	2823
001176	2824
001176	2826
001176	2828
001176	2829
1176	2828
001174	2828
001174	2830
001174	2831
001174	2833
001174	2834
	2836
001174	2837
001172	2839
001172	2840
001172	2841
72	2843
001174	2845
001174	2846
001174	2848
001174	2849
01174	2851
001174	2852
001172	2851
001172	2852
001172	2853
001172	2854
2	2853
2	2853
001172	2855
001172	2857
001172	2858
172	2860
001172	2861
001172	2863
001172	2864
001172	2866
001170	2867
001170	2869
001170	2870
001170	2872
001170	2873
001170	2875
001170	2877
0	2878
001170	2880
001170	2881
001170	2883
001170	2884
001170	2886
001170	2888
001170	2889
001168	2891
001168	2892
001168	2893
001168	2895
	2897
001168	2899
001168	2900
001168	2901
68	2902
68	2901
001166	2902
001166	2904
001166	2905
01166	2907
001166	2908
001166	2910
001166	2912
001164	2913
001164	2915
4	2917
4	2920
001164	2922
001164	2925
001160	2927
001160	2929
001156	2931
001154	2932
001154	2933
001150	2936
001148	2937
001146	2939
001146	2940
001142	2942
001140	2944
001140	2945
001140	2947
40	2948
001138	2950
001138	2952
001138	2953
001138	2955
1136	2957
001136	2960
001134	2961
001134	2962
001134	2964
	2965
001134	2967
001134	2968
001134	2969
001134	2970
134	2972
001134	2973
001134	2974
001134	2976
001136	2977
01136	2977
001136	2978
001136	2979
001138	2980
001140	2980
001140	2981
001142	2981
4	2982
001146	2983
001150	2984
001152	2985
1156	2984
001160	2985
001160	2986
001164	2988
001166	2989
001168	2988
001168	2988
001170	2989
001172	2988
001172	2988
001172	2989
74	2991
001174	2992
001174	2994
001174	2995
001176	2996
1176	2998
001176	3000
001178	3001
001178	3002
001178	3004
	3007
001180	3008
001180	3010
001180	3011
001180	3012
180	3014
001180	3016
001180	3017
001180	3019
001182	3020
001182	3021
001182	3023
001182	3025
001182	3026
001182	3027
001182	3029
001182	3030
2	3031
001182	3032
001184	3033
001182	3033
001182	3034
001182	3035
001182	3036
001182	3036
001182	3036
001182	3036
001182	3037
	3037
001180	3037
001180	3037
001180	3037
001178	3037
78	3037
001178	3037
001178	3037
001176	3037
001176	3037
01176	3037
01176	3038
001174	3038
001174	3038
001174	3038
001174	3038
001174	3038
001172	3038
001172	3038
001172	3037
001170	3036
001170	3033
001162	3031
001152	3021
001152	3007
001152	2992
001136	2959
001124	2907
001114	2836
001114	2753
001096	2669
001096	2576
0	2500
0	2460
001082	2465
001066	2465
1056	2452
001012	2418
000946	2386
000946	2346
000946	2299
000936	2269
000916	2255
	2225
	2211
000770	2209
000764	2189
000764	2165
62	2153
000758	2140
000758	2115
000754	2095
000754	2076
000748	2062
000746	2049
000744	2028
000742	1994
000742	1957
000742	1933
2	1916
000740	1884
000740	1837
000740	1795
000740	1763
000742	1701
000746	1663
000746	1625
000746	1591
000748	1557
000748	1523
000748	1487
000748	1428
000748	1399
48	1367
48	1337
000746	1308
